"Name"	"lods"	"F.p.value"
"217032_at"	3.7485259665	"7.2895686984639e-07"
"NTRK3"	71.8748587634	"8.05568515184992e-37"
"NTN3"	-7.2891489636	0.1152367639
"217035_at"	-4.5161565402	0.0046211698
"217036_at"	267.9580069899	"3.49320886475519e-122"
"217037_at"	-7.1970520181	0.1025825739
"217038_at"	415.4020595555	"2.82084288014356e-186"
"IGHG1"	146.7307528445	"1.90671901067749e-69"
"SOX15"	151.7684980902	"1.22223283764856e-71"
"NPTXR"	80.3506813442	"1.60901624067821e-40"
"RDH11"	205.2616702885	"6.4526151987205e-95"
"MFN1"	-5.0896349558	0.0087357131
"PLEKHG3"	56.6227879623	"3.71226503927509e-30"
"NCR2"	21.7778758013	"7.11984019911726e-15"
"AGER"	-8.1048792292	0.3563088713
"FAM13A"	47.972960297	"2.25705535745855e-26"
"SHC1"	286.8029783634	"2.23698196466644e-130"
"PCDH11Y"	-8.1112793778	0.3599487803
"EPAG"	385.8284912891	"2.01315159134641e-173"
"SS18"	43.658912867	"1.74779574412237e-24"
"217052_x_at"	-7.6581131435	0.1866819389
"ETV1"	314.992890987	"1.24253330494192e-142"
"MUC3A"	18.4038863622	"2.19444053402224e-13"
"217055_x_at"	40.5379147759	"4.07312099004511e-23"
"TRD@"	357.6641834108	"3.51173234305594e-161"
"GNAS"	316.8384355983	"1.95892263145292e-143"
"GNAS"	-1.078856366	0.0001139268
"MUC7"	232.4433113927	"9.7041271579578e-107"
"217060_at"	277.1510166883	"3.51659080956252e-126"
"ETV1"	282.937940512	"1.07169823692266e-128"
"DMPK"	-2.2234623778	0.0003850412
"TRD@"	23.7171855443	"9.95149412862279e-16"
"TRD@"	456.1453758896	"5.53361603839e-204"
"DMPK"	83.2249304528	"8.96304436929276e-42"
"DMP1"	497.1756669278	"8.15649450860922e-222"
"217068_at"	460.1009221857	"1.05665632741847e-205"
"MLL4"	26.3223558651	"7.09640724404553e-17"
"MTHFR"	169.6906271371	"1.93410347374035e-79"
"MTHFR"	51.6416850172	"5.5991479745852e-28"
"CD300A"	360.2154482979	"2.73262725413995e-162"
"APOA1"	24.6961996491	"3.68773774134062e-16"
"SMOX"	15.667935116	"3.555831625651e-12"
"MLL4"	258.7214915404	"3.62611687792604e-118"
"HOXD3"	615.9168700689	"2.03127352362545e-273"
"GABBR2"	153.3852111456	"2.41755955768397e-72"
"CD300A"	22.734689678	"2.69612215159502e-15"
"217079_at"	56.0042452335	"6.91970847017768e-30"
"HOMER2"	-8.0598788526	0.3320765604
"OR2H2"	167.4201268665	"1.88191966354402e-78"
"217082_at"	354.3413662395	"9.76872903488057e-160"
"IGHG1"	291.8312773688	"1.45727985450095e-132"
"217084_at"	30.8442017922	"7.29577674409107e-19"
"217085_at"	149.41554207	"1.2926003625694e-70"
"CHRNB3"	379.9716493371	"7.07131628002681e-171"
"C1orf68"	-0.6371644504	"7.14047533171633e-05"
"NCR1"	177.1172040227	"1.13411779563117e-82"
"ADAM3A"	408.6405646526	"2.44940959623639e-183"
"217091_at"	451.278947339	"7.2104104964026e-202"
"217092_x_at"	377.1642328328	"1.17416428079874e-169"
"RNASE1"	472.6524703207	"3.70748567241511e-211"
"ITCH"	113.0285300731	"9.09100596455485e-55"
"NCR1"	316.5217641261	"2.68954976004902e-143"
"PCLO"	233.3923282358	"3.75166908999021e-107"
"PHTF2"	211.4600794069	"1.29855911201809e-97"
"ZSCAN12"	566.1579615921	"8.56359741507956e-252"
"GEMIN4"	18.1903067537	"2.72690817368751e-13"
"UBXN7"	-5.501064408	0.0138753322
"TTC39A"	4.6977937769	"2.72710272408223e-07"
"217102_at"	182.7298924583	"4.09637792093967e-85"
"LDLR"	167.2496209946	"2.23257755129414e-78"
"ST20"	487.3948416276	"1.45262644946772e-217"
"217105_at"	531.1868904659	"1.35096732200513e-236"
"DIMT1L"	43.3373358755	"2.41741201587249e-24"
"217107_at"	223.9507271844	"4.79242261112306e-103"
"217108_at"	228.5915963612	"4.59320665774234e-105"
"MUC4"	112.8435029628	"1.09454594994294e-54"
"MUC4"	478.7636977427	"8.18802618286246e-214"
"AMACR"	48.3795861068	"1.49817611086518e-26"
"PDGFB"	86.694182157	"2.74795268108487e-43"
"AMACR"	-1.1079745489	0.000117496
"LOC652147"	-8.4562992722	0.6998418633
"LOC100240726"	200.3096229365	"9.20378321817057e-93"
"MUC3A"	-8.2219408179	0.4321856151
"C22orf9"	351.2527070659	"2.14973441493246e-158"
"CXCR3"	99.4474382708	"7.54575685363864e-49"
"MED14"	495.1436081032	"6.23182158025923e-221"
"TNKS"	161.6641968734	"6.0219002906791e-76"
"RP11-345P4.4"	129.4170082464	"6.59775359536711e-62"
"PMCHL1"	80.3309832395	"1.64117892153475e-40"
"IQCE"	106.0842244351	"9.65618218089172e-52"
"217125_at"	0.8721941309	"1.45980098612164e-05"
"217126_at"	652.4238331082	"2.76478211979458e-289"
"CTH"	120.2454395303	"6.52141822606319e-58"
"CAMK1G"	94.7575896525	"8.36418053371416e-47"
"217129_at"	109.0796549928	"4.77932357586266e-53"
"C9orf33"	131.7018851037	"6.67264567012315e-63"
"217131_at"	232.5417743011	"8.79294495944742e-107"
"217132_at"	542.0297278764	"2.62114153653683e-241"
"CYP2B6"	257.6175589496	"1.09513420791813e-117"
"MTAP"	250.6631086959	"1.15760377297654e-114"
"217135_x_at"	270.3260998311	"3.26260294157549e-123"
"217136_at"	512.6441547319	"1.54553285563459e-228"
"217137_x_at"	62.6038684202	"9.02447426699516e-33"
"IGL@"	44.8701466456	"5.15235271206251e-25"
"217139_at"	327.3738408288	"5.1545053601808e-148"
"VDAC1"	222.6262127334	"1.80565976148472e-102"
"BTBD7"	369.2628906291	"3.19185079813351e-166"
"217142_at"	91.135500791	"3.17618662687466e-45"
"217143_s_at"	21.0596663489	"1.47626818189877e-14"
"UBB"	27.7088849582	"1.74236624232587e-17"
"217145_at"	196.7697789276	"3.19102340268499e-91"
"JRK"	476.1894997415	"1.07623732661485e-212"
"TRAT1"	295.0259895725	"5.95147215845258e-134"
"IGL@"	5.8640973102	"8.17356180235674e-08"
"TNK1"	-8.168215634	0.3947373263
"NF2"	210.9427123928	"2.18025622918468e-97"
"217151_at"	-7.9151939066	0.2674265771
"217152_at"	4.0772701133	"5.18448472315915e-07"
"ARHGAP1"	131.2648675708	"1.03424026256624e-62"
"EDN3"	-8.2808703322	0.4798575519
"217155_at"	543.4219653972	"6.50791965004887e-242"
"HADHA"	295.6768084084	"3.10227057308932e-134"
"217157_x_at"	-0.6461886724	"7.20886270439651e-05"
"217158_at"	0.2242069526	"2.88139931810374e-05"
"SIGLEC7"	63.9600156057	"2.30616910078015e-33"
"TSPY1"	359.9990165044	"3.39355642974980e-162"
"ACAN"	-3.5854022077	0.0016691102
"TSPY1"	97.7312158167	"4.22579728838249e-48"
"ESR1"	52.9312903385	"1.52751380647141e-28"
"217164_at"	6.0176989216	"6.97578497718912e-08"
"MT1F"	162.3371246318	"3.06793402541167e-76"
"217166_at"	-1.7359448811	0.0002288998
"GK"	19.4718997848	"7.408439649463e-14"
"HERPUD1"	185.9322858202	"1.65582706343175e-86"
"IGHA1"	325.7010388305	"2.75015827211555e-147"
"217170_at"	330.6551755565	"1.93105536669096e-149"
"SMPD1"	392.9812535224	"1.56685820888360e-176"
"217172_at"	-6.0845119274	0.0270430452
"LDLR"	18.0441255948	"3.16411350945555e-13"
"APC2"	-4.3909767809	0.00402573
"UGT2B15"	561.4958922828	"9.09365221426062e-250"
"ZFX"	269.1765239937	"1.03134690208887e-122"
"PTPRB"	206.4912511178	"1.88305131318022e-95"
"RARG"	21.3032094311	"1.15282019626882e-14"
"217179_x_at"	-0.5294206692	"6.37265366237729e-05"
"217180_at"	356.7742688253	"8.5572878736475e-161"
"217181_at"	394.7355245276	"2.70748829944606e-177"
"MUC5AC"	76.3143214956	"9.2917162317135e-39"
"LDLR"	54.6449354852	"2.71953285881017e-29"
"LTK"	108.1200200477	"1.25190113058357e-52"
"217185_s_at"	11.3253750067	"2.99536435023335e-10"
"ZNF259P"	347.8562079479	"6.43802279811074e-157"
"MUC5AC"	132.294428844	"3.68337063822181e-63"
"C14orf1"	86.1832144728	"4.59090997422143e-43"
"SMG7"	220.106223218	"2.25263513185188e-101"
"ESR1"	19.6857366123	"5.96128891260512e-14"
"217191_x_at"	8.9057644397	"3.57469104809344e-09"
"PRDM1"	237.678222011	"5.1322113144084e-109"
"IGL@"	55.4029518519	"1.26768986952630e-29"
"RASAL2"	402.58145034	"1.05317279667356e-180"
"217195_at"	365.3152519595	"1.65921670223768e-164"
"CAMSAP1L1"	12.5803667003	"8.30150622277171e-11"
"N4BP2L1"	18.451599082	"2.09049406583202e-13"
"217198_x_at"	-0.2749026921	"4.87232757022042e-05"
"STAT2"	20.1724878801	"3.63524501364738e-14"
"CYB561"	307.2258546207	"2.95688099198001e-139"
"RASAL2"	125.4730613142	"3.44491368957227e-60"
"GLUL"	203.6861014006	"3.12698128599603e-94"
"GLUL"	-8.3478941056	0.5456010991
"MTRF1L"	352.0861284485	"9.3351371860049e-159"
"217205_at"	-8.0240132299	0.3143162693
"217206_at"	61.5474185896	"2.61252754680021e-32"
"BTNL3"	99.5233268778	"6.99229227340054e-49"
"DLG1"	9.116313219	"2.88006206351635e-09"
"CEACAM3"	144.2665369197	"2.25494708036624e-68"
"217210_at"	-7.0439864732	0.0847804633
"217211_at"	68.5294460297	"2.32771832732397e-35"
"IL9R"	-8.1818952112	0.4038057407
"SLC6A2"	465.3248401749	"5.67065934062715e-208"
"SLC6A2"	363.7860870185	"7.6659540852015e-164"
"217215_s_at"	322.8290738754	"4.87322299525131e-146"
"MLH3"	61.9701003525	"1.70747817091602e-32"
"217217_at"	-7.6923300094	0.1955585254
"WAPAL"	400.1952797325	"1.14708087648422e-179"
"LOC26102"	71.8103475156	"8.5954539978769e-37"
"217220_at"	103.8207870887	"9.36113326427237e-51"
"RBM10"	304.1803911381	"6.23447650523131e-138"
"217222_at"	-4.0181112793	0.0026744301
"BCR"	5.8023780249	"8.7110329232226e-08"
"217224_at"	5.6637360771	"1.00510732628192e-07"
"217225_x_at"	446.4562341184	"8.99333899253864e-200"
"SFXN3"	24.2043010625	"6.07231676328396e-16"
"IGL@"	2.6835945635	"2.20338507517270e-06"
"ASB4"	500.828088419	"2.10960411711629e-223"
"ASB4"	504.7603879968	"4.12352250682035e-225"
"EZR"	167.0337601667	"2.77173130356418e-78"
"MAST1"	-6.9355193357	0.0742018617
"HBB"	-5.2389764306	0.0103266894
"217233_at"	428.8797302366	"3.91551230844365e-192"
"EZR"	44.4676500547	"7.73170399019253e-25"
"217235_x_at"	3.6880290803	"7.76160124056645e-07"
"217236_x_at"	-8.2672558562	0.4681276416
"217237_at"	189.4092651851	"5.08412746646893e-88"
"ALDOB"	331.0440777888	"1.30839945186052e-149"
"217239_x_at"	-4.7420968919	0.0059329823
"217240_at"	441.7256303842	"1.0229631210621e-197"
"ZNF154"	342.3443255338	"1.60195119839673e-154"
"217244_at"	351.4246362532	"1.80988972573195e-158"
"EPAG"	561.2592819982	"1.15230223641214e-249"
"217246_s_at"	236.7718888787	"1.27192291637623e-108"
"217247_at"	-8.3035573008	0.5005109638
"SLC7A8"	-5.4968865884	0.0138098927
"COX7A2"	-8.5081700377	0.8320302279
"CHD5"	306.845116103	"4.32865462668453e-139"
"IVD"	-8.3639642773	0.5638132293
"SQSTM1"	610.1884522448	"6.27088650210817e-271"
"SH3BP2"	49.7315388	"3.83611455531066e-27"
"EPO"	36.6740121318	"2.01391655575921e-21"
"SQSTM1"	89.148448402	"2.33622756028029e-44"
"RPL36A"	174.0136426537	"2.5421055836672e-81"
"SH3BP2"	563.1081445137	"1.81164126921518e-250"
"217258_x_at"	15.1722980728	"5.89294196894974e-12"
"217259_at"	466.4677443466	"1.80688994623405e-208"
"IGHG1"	225.5290849436	"9.86453059076968e-104"
"217261_at"	147.6438473073	"7.63421633072118e-70"
"CELSR1"	15.7244928313	"3.35669330805771e-12"
"RUNX1"	349.8682710973	"8.59331400313865e-158"
"SCNN1A"	12.2746105493	"1.13465309538776e-10"
"PLLP"	154.2284064425	"1.03831971661240e-72"
"217266_at"	57.9799840458	"9.46869928490395e-31"
"RAB7A"	5.8223340995	"8.53348317639453e-08"
"RAB7A"	38.4245850599	"3.43823459192860e-22"
"PRSS7"	-1.7911285971	0.0002427527
"DYRK1B"	-8.2196910031	0.4305132168
"GNA11"	128.580609259	"1.52642129027750e-61"
"SERPINB13"	247.0370242533	"4.3690643228806e-113"
"PRAMEF10"	211.6624258661	"1.06033906636451e-97"
"MYL4"	85.7433457839	"7.14132905445124e-43"
"217275_at"	-8.1194435086	0.3646666767
"SERHL2"	7.5393542153	"1.45526662030460e-08"
"217277_at"	330.4466635219	"2.37921793452372e-149"
"217278_x_at"	-6.390652118	0.0386470349
"MMP14"	9.3094659595	"2.36234221799537e-09"
"GABRA5"	557.1252244749	"7.2140405236108e-248"
"217281_x_at"	3.8555595788	"6.52382252269626e-07"
"MAN1A2"	153.0858025579	"3.26371472365713e-72"
"217283_at"	-6.0033526554	0.0246225638
"SERHL2"	9.0271086935	"3.1561291320133e-09"
"DGCR14"	9.325343911	"2.32417826912727e-09"
"NDRG3"	241.7199505877	"8.96650197479869e-111"
"TRPC6"	649.8412478072	"3.66505863834816e-288"
"217288_at"	456.6804566263	"3.23939062756579e-204"
"SLC37A4"	17.8341933225	"3.91750003531913e-13"
"217290_at"	358.6446682791	"1.31625459227338e-161"
"CEACAM5"	199.2017086557	"2.79218438284564e-92"
"MTMR7"	538.9717709026	"5.59034377594707e-240"
"217293_at"	342.722110298	"1.09757250981565e-154"
"ENO1"	136.3911923441	"6.05625534463962e-65"
"MUC8"	301.6645619142	"7.73620497946201e-137"
"KIR2DL1"	254.0173462373	"4.02696585551398e-116"
"MYO9B"	71.8157162095	"8.54918633776854e-37"
"217298_at"	215.3345654747	"2.68015604392392e-99"
"NBN"	15.670570066	"3.54629672507127e-12"
"217300_at"	414.1666779513	"9.71177646215705e-186"
"RBBP4"	172.9894053487	"7.09430566029962e-81"
"OR2F2"	246.6294100088	"6.5711998716058e-113"
"ADRB3"	-7.4658457192	0.1446473536
"SHMT1"	145.8594268353	"4.56700333286603e-69"
"ADCY10"	374.9784761807	"1.04655263869779e-168"
"217306_at"	215.5381498999	"2.18578636772318e-99"
"ACO2"	172.902170391	"7.74233821019421e-81"
"OR1F2P"	286.8579924497	"2.11711337446588e-130"
"DSCR3"	120.8629658697	"3.51017642111215e-58"
"FOXJ3"	326.5881713609	"1.13166725982671e-147"
"217311_at"	114.2472481516	"2.67664397877874e-55"
"COL7A1"	-0.8970678291	"9.39824221461265e-05"
"217313_at"	73.3025184669	"1.91780455080203e-37"
"217314_at"	9.171663533	"2.72106036826748e-09"
"KLK13"	6.4293335568	"4.56323663553879e-08"
"OR7A10"	84.168286492	"3.47449569137169e-42"
"217317_s_at"	-2.7088569617	0.0006477531
"217318_x_at"	168.0035366893	"1.04881295957758e-78"
"CYP4A22"	331.0754619507	"1.26793731256494e-149"
"IGHG1"	26.5856929206	"5.4347423201631e-17"
"ATXN3"	132.5976809814	"2.71756919155286e-63"
"217322_x_at"	41.6364056322	"1.34444427565805e-23"
"HLA-DRB6"	486.639819733	"3.09228660260440e-217"
"217324_at"	289.2109356504	"2.00800653871633e-131"
"KRT3"	1.5679746032	"7.04970559804905e-06"
"217326_x_at"	102.0031487187	"5.80243504895651e-50"
"217327_at"	470.7369374019	"2.52092408575959e-210"
"217328_at"	343.1986810535	"6.81203637283403e-155"
"217329_x_at"	43.1871558176	"2.81278548268570e-24"
"DISC1"	112.2478155364	"1.98974210779644e-54"
"217331_at"	162.5317455027	"2.52428915325981e-76"
"RP11-159J2.1"	407.0530463315	"1.19959078122175e-182"
"KRT18P44"	2.8891795863	"1.77921489566403e-06"
"OR2J3"	353.2304187721	"2.96983371114587e-159"
"FLJ11292"	505.2824536174	"2.44559612451342e-225"
"217336_at"	-6.3852183954	0.0384009533
"217337_at"	-2.7337705355	0.0006653262
"KRT19P2"	-5.9205607447	0.0223841357
"217339_x_at"	7.372432832	"1.72789201586993e-08"
"217340_at"	-8.5300475335	0.9715819878
"DNM1"	168.5307743395	"6.18362763980666e-79"
"FLJ11292"	6.9298309185	"2.72495330307598e-08"
"PNLIPRP2"	434.4351087622	"1.50788510605095e-194"
"FDPS"	0.9334603348	"1.36905038451522e-05"
"217345_at"	99.2958622454	"8.78581139259766e-49"
"217346_at"	268.1163414676	"2.98111968081348e-122"
"217347_at"	10.0137777191	"1.14743795372336e-09"
"ARHGEF15"	-7.0673711093	0.0872679678
"PRICKLE3"	-2.9860662897	0.0008728531
"KRT19P2"	-3.3035572757	0.0012297427
"217351_at"	23.973328668	"7.67490153611435e-16"
"217352_at"	6.4611163488	"4.41618862576086e-08"
"217353_at"	40.8686793322	"2.91721034534186e-23"
"HPS1"	108.5324128564	"8.27655899892984e-53"
"217355_at"	129.423316134	"6.55614930911767e-62"
"PGK1"	129.0252039927	"9.77323490484918e-62"
"217357_at"	6.877556123	"2.87565096208288e-08"
"DNAJC16"	207.9196883919	"4.50290727037205e-96"
"NCAM1"	311.8995640904	"2.74816936366388e-141"
"217360_x_at"	-8.2363210005	0.4431130392
"217361_at"	242.3795141284	"4.63227495702082e-111"
"HLA-DRB6"	169.7248902614	"1.86882506745627e-79"
"217363_x_at"	239.8974872642	"5.56130034706379e-110"
"EIF3J"	-7.7262047136	0.2048369536
"PRAMEF11"	108.7940165947	"6.36567714369578e-53"
"CTNNA1"	61.4896405048	"2.76891511636281e-32"
"ZHX3"	-1.7725662108	0.0002380011
"ATP5G2"	47.5585318515	"3.42726653376117e-26"
"217369_at"	24.7030859022	"3.66208290967463e-16"
"217370_x_at"	44.2407935306	"9.71919302714741e-25"
"IL15"	100.5757030521	"2.4313772119699e-49"
"217372_at"	442.0110361075	"7.68813962440407e-198"
"MDM2"	96.3628599073	"1.66915729251128e-47"
"217374_x_at"	158.997341804	"8.71960329086875e-75"
"217375_at"	538.8734600606	"6.16826630433775e-240"
"217376_at"	260.4402252838	"6.48764360969653e-119"
"NTRK3"	103.085179268	"1.95867505314195e-50"
"LOC100130100"	64.6694679812	"1.12965303855793e-33"
"RPL10"	336.9614128155	"3.50365210846067e-152"
"XPNPEP1"	571.6434506665	"3.53770721146563e-254"
"TRGV5"	2.3653301431	"3.06884098143961e-06"
"217382_at"	142.0585751384	"2.06283946886705e-67"
"PGK1"	63.9252356796	"2.38828604727051e-33"
"LOC100132941"	-7.7992854001	0.2266894417
"217385_at"	408.1131761841	"4.15218127077701e-183"
"217386_at"	344.9146269549	"1.22289756165167e-155"
"CAPN6"	367.6373600986	"1.62399842065364e-165"
"KYNU"	-7.0093271972	0.0812335384
"ATF5"	3.2044850771	"1.28210541518679e-06"
"217390_x_at"	176.1512623915	"2.98530025120625e-82"
"217391_x_at"	101.6310210637	"8.42989493606662e-50"
"CAPZA1"	240.2495525604	"3.90903294962387e-110"
"UBE2NL"	135.1907310936	"2.01817349114028e-64"
"217394_at"	332.5222726279	"2.97972589599191e-150"
"MT4"	175.1404769975	"8.2193507664586e-82"
"217396_at"	238.4363702092	"2.40211906900037e-109"
"TRD@"	204.3113227863	"1.67165225065389e-94"
"GAPDH"	758.2523604915	0
"217399_s_at"	-3.6633310719	0.0018166022
"PCNA"	5.1873586884	"1.64391303173314e-07"
"217401_at"	466.7933718677	"1.30441347070951e-208"
"217402_at"	454.5905601997	"2.62259577843477e-203"
"ZNF227"	37.361750993	"1.00554337709803e-21"
"COL2A1"	-6.0038764571	0.0246374424
"GPLD1"	47.3525981212	"4.21788213621156e-26"
"217406_at"	139.9489966066	"1.71001685507331e-66"
"PPIL2"	200.9096049788	"5.04611961931668e-93"
"MRPS18B"	21.3783232223	"1.06816607413074e-14"
"217409_at"	145.045472026	"1.03277198387613e-68"
"AGRN"	72.6845963874	"3.56922012880711e-37"
"RREB1"	122.2978133018	"8.32308352839466e-59"
"TRD@"	390.7980963087	"1.39284849768196e-175"
"TNXB"	6.2642079201	"5.4099623036269e-08"
"217414_x_at"	-7.9261577129	0.2717303411
"POLR2A"	242.0487773504	"6.4509524206907e-111"
"217416_x_at"	45.2736855564	"3.42997828661297e-25"
"MYO5A"	519.4890259615	"1.63826354151008e-231"
"MS4A1"	152.7308334855	"4.65837063148718e-72"
"AGRN"	94.4287265889	"1.16364275995019e-46"
"POLR2A"	40.7113153768	"3.41926120226368e-23"
"PIWIL2"	215.0270079789	"3.64701485905438e-99"
"CD22"	-7.9870601379	0.2972940437
"217423_at"	373.9897668957	"2.81515188370447e-168"
"217424_at"	351.3346971754	"1.98036869377018e-158"
"MC2R"	624.6579272764	"3.22776369892680e-277"
"217426_at"	221.434586246	"5.955581072283e-102"
"HIRA"	18.1882870195	"2.73251637303515e-13"
"COL10A1"	85.5996346854	"8.25030360419111e-43"
"217429_at"	144.3043793212	"2.17100312542687e-68"
"COL1A1"	70.90865149	"2.12801013649162e-36"
"CYBB"	600.3835058241	"1.14425214757821e-266"
"IDS"	-7.6625701665	0.1878111703
"TACC1"	474.3024667857	"7.11214625013932e-212"
"MC2R"	443.2193212655	"2.29453685291728e-198"
"217435_x_at"	-8.1202643217	0.3651457307
"217436_x_at"	404.2716232771	"1.94047032406229e-181"
"TACC1"	-5.5067421572	0.0139647777
"217438_at"	49.2278688701	"6.3724327466083e-27"
"217439_at"	421.1870049526	"8.63268606156229e-189"
"217440_at"	303.312193988	"1.48674865205495e-137"
"USP33"	525.746376244	"3.12622819456048e-234"
"LOC100131825"	230.1551518907	"9.59621622079932e-106"
"217443_at"	353.6301571565	"1.99057351984758e-159"
"217444_at"	-6.5124305088	0.0446192782
"GART"	61.4747500646	"2.81071441478017e-32"
"217446_x_at"	-6.1858384009	0.0304167057
"MAG"	-8.4178790732	0.63494869
"TOX4"	6.5706235808	"3.9449444672207e-08"
"217449_at"	121.8001910961	"1.37105336038099e-58"
"AGFG2"	-8.5122451354	0.8477856691
"COX5A"	5.2438035313	"1.55078007440557e-07"
"B3GALT2"	140.2423083276	"1.27434380778564e-66"
"217453_at"	83.3172170782	"8.16943685643453e-42"
"217454_at"	347.0186754849	"1.48870133895949e-156"
"SSTR2"	-7.5641285856	0.1646036537
"HLA-E"	316.1690479096	"3.82834709390768e-143"
"RAP1GDS1"	-3.9661917881	0.0025269159
"217458_at"	404.5371350354	"1.48767799659570e-181"
"217459_at"	334.2727697133	"5.16710797654987e-151"
"TNP2"	294.1509940501	"1.42899794312042e-133"
"BTF3"	2.1012074835	"4.04112383470106e-06"
"C11orf9"	41.3953966096	"1.71454908509724e-23"
"C11orf9"	136.506434729	"5.39537126602957e-65"
"217464_at"	232.587346527	"8.4006854620145e-107"
"NCKAP1"	0.9668050141	"1.32206215652283e-05"
"RPS2"	466.4333417185	"1.87017802082815e-208"
"BTF3"	-7.9555462637	0.2837029647
"CYP2D6"	3.8799632867	"6.36084157348776e-07"
"IGHG1"	14.8307584058	"8.34764064626842e-12"
"217470_at"	637.8480976418	"5.97589593979034e-283"
"217471_at"	389.9740607193	"3.17730305741193e-175"
"217472_at"	-7.6029589595	0.1733394311
"SLC11A1"	135.3669600166	"1.69128478620518e-64"
"217474_at"	41.6659798721	"1.30492057554451e-23"
"LIMK2"	-6.2582788395	0.0330955268
"217476_at"	-8.5217892312	0.8939492053
"PIP5K1B"	410.1778613936	"5.25918775582266e-184"
"HLA-DMA"	34.275375797	"2.27228848347027e-20"
"217479_at"	371.9048206705	"2.26841721704776e-167"
"IGKV1OR15-118"	99.76983451	"5.45954682261338e-49"
"217481_x_at"	147.7325609482	"6.98461890743317e-70"
"217482_at"	-7.9122081573	0.2662693041
"FOLH1"	523.9340290997	"1.91709232738456e-233"
"CR1"	362.9073213501	"1.84726584373311e-163"
"PMS2L1"	220.5790720318	"1.40289843120836e-101"
"ZDHHC17"	85.4733013584	"9.36656904873459e-43"
"FOLH1"	206.778108194	"1.41279404490595e-95"
"PMS2L3"	147.3257686471	"1.05012620216351e-69"
"IL6R"	263.8476462281	"2.14024808995834e-120"
"217490_at"	516.3540571203	"3.77399388321159e-230"
"COX7C"	459.6837669517	"1.60408963703898e-205"
"217492_s_at"	25.5540815562	"1.54568651046318e-16"
"NCR2"	9.0196391773	"3.18041426588925e-09"
"PTENP1"	563.642815014	"1.06098816354766e-250"
"CALCA"	15.0610343774	"6.60076659508218e-12"
