"Name"	"coefficients"	"df.residual"	"sigma"	"stdev.unscaled"	"Amean"	"s2.post"	"t"	"p.value"	"lods"	"F"	"F.p.value"
"BCAR3"	-0.2894909482	1189	0.4531727472	0.1314473217	6.5750772389	0.2051033864	-4.8629167165	"1.31124263102725e-06"	3.1828514545	23.647958992	"1.31124263102725e-06"
"TRIP13"	0.2755216265	1189	0.8364335231	0.1314473217	7.9311465991	0.6980823008	2.5087110261	0.0122491522	-5.3907138948	6.2936310126	0.0122491522
"ETHE1"	1.1820623254	1189	0.4498072994	0.1314473217	9.1425883746	0.2020723033	20.0048471948	"5.40625192820016e-77"	164.0694051303	400.193911288	"5.40625192820016e-77"
"SCG2"	-1.1489908549	1189	0.5203451506	0.1314473217	5.6276177968	0.270328022	-16.811996745	"4.40319656998285e-57"	118.3415406454	282.6432345525	"4.40319656998285e-57"
"LPAR1"	-0.2251451582	1189	0.5766727365	0.1314473217	7.8455396156	0.3319607911	-2.9728122021	0.0030101202	-4.126170106	8.8376123889	0.0030101202
"LPAR1"	-0.5397529803	1189	0.5940869164	0.1314473217	6.7912029998	0.3522959517	-6.9181421466	"7.4502270477363e-12"	14.9422992549	47.8606907605	"7.4502270477363e-12"
"LPAR1"	-0.1027074039	1189	0.2563893797	0.1314473217	8.2946735442	0.0658340043	-3.0452634833	0.0023757861	-3.9097068329	9.2736296826	0.0023757861
"CEBPA"	0.0266911766	1189	0.5454714216	0.1314473217	9.019231217	0.2970388494	0.3725712596	0.7095337948	-8.4612502907	0.1388093435	0.7095337948
"RNF144A"	-0.4716131865	1189	0.547348054	0.1314473217	8.2520242328	0.2990843729	-6.5605060039	"7.97559443379401e-11"	12.6195631747	43.0402390278	"7.97559443379401e-11"
"MAOB"	-0.2557400919	1189	1.1125309792	0.1314473217	9.523638479	1.2347966024	-1.7508517013	0.0802286659	-6.9992104452	3.0654816798	0.0802286659
"WASF3"	-1.5005161761	1189	0.6352029032	0.1314473217	7.3659641498	0.4027088698	-17.9884333974	"3.40583674507478e-64"	134.6688456652	323.5837360917	"3.40583674507478e-64"
"TCN2"	0.5380194996	1189	0.3085655197	0.1314473217	7.5665850868	0.0952350353	13.2631872557	"1.50128694917596e-37"	73.5461056281	175.9121361803	"1.50128694917596e-37"
"QPRT"	0.7407640826	1189	0.7450044904	0.1314473217	7.5734113531	0.5538664048	7.5722625435	"7.32328363528364e-14"	19.4832741591	57.3391600271	"7.32328363528364e-14"
"TCEAL1"	0.2871462431	1189	0.6459783005	0.1314473217	8.942357962	0.4164784496	3.3849723852	0.0007350169	-2.8264266609	11.4580380485	0.0007350169
"PLCB2"	0.2854070859	1189	0.2418269719	0.1314473217	8.2841416502	0.0585975137	8.9696070045	"1.12715227722100e-18"	30.4142126798	80.4538498153	"1.12715227722100e-18"
"PHACTR2"	-0.1361782473	1189	0.6085867865	0.1314473217	7.0340027411	0.3696895229	-1.7038738093	0.0886652807	-7.0801925726	2.903185958	0.0886652807
"PHACTR2"	0.2978661773	1189	0.6828175832	0.1314473217	8.6496187692	0.4653039016	3.3220112835	0.000920812	-3.0356876094	11.035758968	0.000920812
"PHACTR2"	-0.221061481	1189	0.6737825831	0.1314473217	7.9676794423	0.4530786766	-2.498472203	0.0126068064	-5.4162252487	6.2423633491	0.0126068064
"CLTA"	1.5982309935	1189	0.4408804108	0.1314473217	10.5098277673	0.1941417697	27.5948676141	"5.06833075252923e-130"	285.9859869474	761.4767186419	"5.06833075252923e-130"
"SFRP4"	1.6222059151	1189	1.1993162746	0.1314473217	9.3251575813	1.4349127418	10.3024731919	"6.6711422515764e-24"	42.3310155821	106.1409538698	"6.6711422515764e-24"
"SFRP4"	0.4578144339	1189	1.1074568702	0.1314473217	7.2094655109	1.2235612364	3.1486536029	0.0016809745	-3.5919240917	9.9140195108	0.0016809745
"PTEN"	0.7121076314	1189	0.554784092	0.1314473217	8.3621454725	0.3072587017	9.7733128923	"9.37164288706067e-22"	37.4314907753	95.5176448906	"9.37164288706067e-22"
"PTEN"	-0.3443344624	1189	0.3830532987	0.1314473217	6.8581126697	0.1466191241	-6.8412181454	"1.25230763112002e-11"	14.4330717698	46.8022657134	"1.25230763112002e-11"
"CTAGE5"	-1.1539785659	1189	0.3152441272	0.1314473217	5.1989888963	0.0993904544	-27.8466952924	"7.22857205959441e-132"	290.2315219967	775.4384387105	"7.22857205959441e-132"
"MVK"	0.3961899993	1189	0.2580072767	0.1314473217	8.276347887	0.0666640955	11.6736259072	"6.85820050262045e-30"	56.0131134186	136.2735418221	"6.85820050262045e-30"
"IRF8"	0.0876347173	1189	0.6947171458	0.1314473217	8.3395431016	0.4816536242	0.9606319614	0.3369320548	-8.0692435621	0.9228137653	0.3369320548
"ME1"	-0.9723700185	1189	0.7809074408	0.1314473217	5.3479121081	0.6085096448	-9.4830073038	"1.28823445929360e-20"	34.8369895087	89.9274275237	"1.28823445929360e-20"
"ME1"	-0.8680776402	1189	1.0333512583	0.1314473217	6.9648386197	1.0653250978	-6.3983169409	"2.25251122363617e-10"	11.6039797142	40.9384596768	"2.25251122363617e-10"
"204060_s_at"	-0.2015507617	1189	0.6301200921	0.1314473217	6.8679782292	0.3962940834	-2.4357006273	0.015008727	-5.5703714464	5.9326375457	0.015008727
"PRKX"	-0.681306682	1189	0.5886898001	0.1314473217	6.7192237342	0.345928856	-8.8124671592	"4.24648897840317e-18"	29.1034035832	77.6595774312	"4.24648897840317e-18"
"ULK2"	-0.3691814397	1189	0.4851192453	0.1314473217	7.1931436636	0.2350011086	-5.7936620948	"8.80454781415649e-09"	8.0281048977	33.5665204683	"8.80454781415649e-09"
"ULK2"	-0.7565265921	1189	0.535094042	0.1314473217	6.6434599644	0.2858543739	-10.7646530233	"7.46246306381547e-26"	46.7865772224	115.8777547129	"7.46246306381547e-26"
"THOC1"	0.758091145	1189	0.3429336029	0.1314473217	9.2005125196	0.1175679794	16.8199676142	"3.94959217231611e-57"	118.4499189498	282.9113105432	"3.94959217231611e-57"
"CHST10"	-0.0419508453	1189	0.3363736443	0.1314473217	7.7999981522	0.1131232617	-0.9488837631	0.3428720541	-8.0804567941	0.9003803959	0.3428720541
"AGAP1"	0.1160980548	1189	0.6143530319	0.1314473217	8.1434858518	0.3767230804	1.4390042859	0.1504118164	-7.495741828	2.0707333349	0.1504118164
"SUOX"	-0.7999861649	1189	0.4930093537	0.1314473217	9.0874874683	0.242698716	-12.3536984297	"4.4646038915634e-33"	63.3033743603	152.6138648924	"4.4646038915634e-33"
"STK3"	0.9616850268	1189	0.5478128867	0.1314473217	8.2441562484	0.2995921247	13.3664450172	"4.50587089459611e-38"	74.7434450424	178.6618523971	"4.50587089459611e-38"
"MEIS1"	-0.8732991576	1189	0.5384767251	0.1314473217	6.870087389	0.289476544	-12.3482271608	"4.74208391953734e-33"	63.2434408334	152.4787140137	"4.74208391953734e-33"
"RARRES3"	2.9388014031	1189	1.0777871622	0.1314473217	9.9871541567	1.1588931443	20.768101621	"5.13455921530917e-82"	175.6100408305	431.314044941	"5.13455921530917e-82"
"TOPORS"	0.2832863359	1189	0.3877754984	0.1314473217	6.4034000409	0.1502497301	5.559900704	"3.32884039096406e-08"	6.7354587175	30.9124958384	"3.32884039096406e-08"
"FRY"	-0.2353703581	1189	0.8560301094	0.1314473217	7.6000754885	0.7311631465	-2.0940781245	0.0364637888	-6.3411254555	4.3851631914	0.0364637888
"C11orf9"	-1.0768532026	1189	0.3644137119	0.1314473217	6.8987209934	0.1327226333	-22.4870387129	"1.24010724258959e-93"	202.31067543	505.6669100753	"1.24010724258959e-93"
"KIAA0562"	-0.0660438933	1189	0.3412148998	0.1314473217	8.2456711764	0.1163951683	-1.4726971595	0.1410966825	-7.4467547629	2.1688369236	0.1410966825
"KIAA0562"	-0.1452766676	1189	0.176581501	0.1314473217	4.6307473305	0.0313687656	-6.2401555142	"6.06300097104937e-10"	10.6364905828	38.9395408416	"6.06300097104937e-10"
"ENTPD4"	1.1649109944	1189	0.5642877493	0.1314473217	8.0464233447	0.3178665078	15.7187721013	"9.6910525943032e-51"	103.7862756325	247.0797963737	"9.6910525943032e-51"
"ENTPD4"	-1.419413289	1189	0.357412683	0.1314473217	6.9666608533	0.1276821584	-30.2198300539	"2.06724597669062e-149"	330.5870880049	913.2381284889	"2.06724597669062e-149"
"SC65"	0.745393325	1189	0.4831300385	0.1314473217	7.7848844205	0.2330800352	11.7457626406	"3.19774414247305e-30"	56.7709874615	137.9629400101	"3.19774414247305e-30"
"TPST2"	0.3511316611	1189	0.5752148879	0.1314473217	8.4305557517	0.3302858507	4.6480764758	"3.72342142564054e-06"	2.1797589588	21.6046149251	"3.72342142564054e-06"
"TOE1"	0.5556372011	1189	0.2068130528	0.1314473217	8.3362662721	0.0429294412	20.4014932494	"1.36172876311161e-79"	170.0407927544	416.2209268034	"1.36172876311161e-79"
"NRGN"	-0.5023077753	1189	0.3700075028	0.1314473217	7.1209440557	0.1368202212	-10.3310155475	"5.07828223108422e-24"	42.6014577177	106.7298822434	"5.07828223108422e-24"
"PBX3"	0.7014640071	1189	0.7797195922	0.1314473217	9.0705325697	0.6066606441	6.8514223388	"1.16928602345892e-11"	14.5003196563	46.9419880647	"1.16928602345892e-11"
"TPM2"	1.9103918105	1189	0.8359993362	0.1314473217	8.2445147849	0.6973580279	17.4037487049	"1.26474751873205e-60"	126.4721634965	302.8904689847	"1.26474751873205e-60"
"CLN5"	0.3557076011	1189	0.5357235476	0.1314473217	7.545099373	0.2865267186	5.0554386127	"4.96657029355848e-07"	4.1187158564	25.5574595663	"4.96657029355848e-07"
"CLN5"	0.6699115392	1189	0.5231980978	0.1314473217	6.0973977163	0.2732975061	9.748726416	"1.17305674306971e-21"	37.2091685947	95.0376667347	"1.17305674306971e-21"
"PRAME"	0.389857077	1189	1.1048678758	0.1314473217	6.5071256743	1.2178483339	2.6875532482	0.0072979593	-4.9284674566	7.2229424622	0.0072979593
"SLC5A6"	-0.0041539322	1189	0.5609250478	0.1314473217	9.3951033366	0.3140925258	-0.0563869839	0.955042975	-8.5290921624	0.003179492	0.955042975
"P2RX4"	0.2301735711	1189	0.5445426781	0.1314473217	8.460081313	0.2960291206	3.2183738945	0.0013239247	-3.3717400555	10.3579305248	0.0013239247
"MAP3K4"	0.0222232284	1189	0.4674532716	0.1314473217	9.0763103739	0.2182164519	0.3619192325	0.7174765305	-8.4651635415	0.1309855309	0.7174765305
"STK19"	1.4540891869	1189	0.3470432961	0.1314473217	9.225108807	0.1203962489	31.8810653424	"8.30131826319698e-162"	359.1052382001	1016.4023273689	"8.30131826319698e-162"
"PDE6D"	0.0376127432	1189	0.3574097642	0.1314473217	7.8757834385	0.1276800773	0.8007956379	0.4234095343	-8.2099855761	0.6412736537	0.4234095343
"AURKA"	-0.3669584922	1189	0.709631824	0.1314473217	7.7850637211	0.5025449385	-3.9380184771	"8.69179657174202e-05"	-0.8231900713	15.507989526	"8.69179657174202e-05"
"CCNH"	0.5039000947	1189	0.4955361394	0.1314473217	8.8174606719	0.2451901071	7.7417871497	"2.08226242782222e-14"	20.7210142693	59.9352682707	"2.08226242782222e-14"
"TSC22D2"	1.0660430631	1189	0.6485322587	0.1314473217	8.937965641	0.4197760361	12.5174015939	"7.28129317594698e-34"	65.1060776799	156.685342663	"7.28129317594698e-34"
"ELL"	0.3681976947	1189	0.2476473999	0.1314473217	6.646019333	0.0614391057	11.3007399437	"3.33829435016075e-28"	52.1550841587	127.7067232749	"3.33829435016075e-28"
"ELL"	-0.0851379247	1189	0.206456861	0.1314473217	6.7573856389	0.042782618	-3.131393456	0.0017821186	-3.6457011566	9.8056249765	0.0017821186
"RBMX2"	0.4419164088	1189	0.4007878099	0.1314473217	7.3527132976	0.1604842588	8.3921292839	"1.33659208454249e-16"	25.6975062737	70.427833917	"1.33659208454249e-16"
"RBMX2"	-0.4064686537	1189	0.3015359111	0.1314473217	7.7224248536	0.0909573382	-10.2531295836	"1.06757720752698e-23"	41.8649561407	105.126666258	"1.06757720752698e-23"
"SMARCD3"	0.3273910478	1189	0.6256515311	0.1314473217	7.2109637486	0.3906970849	3.9846939731	"7.166522368659e-05"	-0.6406117601	15.8777860592	"7.166522368659e-05"
"THRA"	0.1774953579	1189	0.3476836666	0.1314473217	5.7377434772	0.1208399825	3.8844535365	0.000108197	-1.0301340982	15.0889792772	0.000108197
"MTM1"	-0.150500423	1189	0.1881837668	0.1314473217	5.898456344	0.0355899384	-6.0690729972	"1.72594210320023e-09"	9.6155233917	36.833647045	"1.72594210320023e-09"
"EEF2"	2.2283867876	1189	0.4848104457	0.1314473217	12.3060382232	0.2347023683	34.9929130257	"3.87638592686277e-185"	412.7835634241	1224.5039620266	"3.87638592686299e-185"
"CCL4"	0.4260376087	1189	0.5965776573	0.1314473217	8.5547365528	0.3552539289	5.4378440941	"6.53760626763534e-08"	6.0805976178	29.570148392	"6.53760626763534e-08"
"SNAPC2"	0.0905112768	1189	0.3598476187	0.1314473217	7.9763710609	0.1294241302	1.9140061201	0.0558586094	-6.7009470749	3.6634194276	0.0558586094
"NRCAM"	-0.5475836406	1189	0.677079606	0.1314473217	6.795993277	0.4575209966	-6.1587589805	"1.00058507293691e-09"	10.1474204196	37.9303121796	"1.00058507293691e-09"
"TESK1"	1.2493980994	1189	0.359739142	0.1314473217	8.4379947819	0.1293462734	26.4284771459	"1.59788753867131e-121"	266.4393636945	698.4644042493	"1.59788753867131e-121"
"NFYA"	-0.0074545004	1189	0.3249254323	0.1314473217	6.9561251223	0.1055721236	-0.1745388744	0.8614716195	-8.515443958	0.0304638187	0.8614716195
"NFYA"	0.6014314696	1189	0.4023117981	0.1314473217	8.4406949182	0.161705012	11.3781765095	"1.50200860084453e-28"	52.9480084805	129.4629006805	"1.50200860084453e-28"
"NFYA"	-0.0424645096	1189	0.381232303	0.1314473217	7.286859308	0.1452309581	-0.8477050502	0.396772419	-8.1713248688	0.7186038521	0.396772419
"HNMT"	-0.6426188522	1189	0.1890776164	0.1314473217	5.4991163396	0.0359262823	-25.7926272331	"6.26763925494232e-117"	255.8752084106	665.2596195849	"6.26763925494232e-117"
"HNMT"	-0.3485862865	1189	0.1387482488	0.1314473217	4.6888120009	0.0194696289	-19.0055183793	"1.46624690047839e-70"	149.2897945254	361.2097288659	"1.46624690047839e-70"
"HNMT"	1.0887849094	1189	0.7395244851	0.1314473217	9.2251166388	0.5457521903	11.2122457418	"8.27196427174994e-28"	51.2542842921	125.7144545735	"8.27196427174994e-28"
"CUGBP1"	-0.5216268133	1189	0.3134353958	0.1314473217	6.9323386817	0.098256279	-12.6598339463	"1.48116879957516e-34"	66.6893489097	160.2713955489	"1.48116879957516e-34"
"NID2"	1.1037122663	1189	0.7770875773	0.1314473217	8.7622248706	0.6025736877	10.8168061288	"4.44985196705747e-26"	47.2994835467	117.0032948284	"4.44985196705747e-26"
"GNG11"	1.1920400295	1189	0.7532086252	0.1314473217	7.9196146204	0.5661262001	12.0526479388	"1.19527240595335e-31"	60.0362853001	145.266322336	"1.19527240595335e-31"
"IL2RG"	-0.1267859702	1189	0.7199657661	0.1314473217	8.7572480935	0.5172801597	-1.3410857444	0.1801480756	-7.631694483	1.7985109737	0.1801480756
"PREP"	0.1260513633	1189	0.3953058558	0.1314473217	8.488776438	0.1561313818	2.4268934192	0.0153761701	-5.5916884237	5.889811668	0.0153761701
"CD48"	0.6674320689	1189	0.6652851669	0.1314473217	8.872578934	0.4417294498	7.6397148897	"4.45304212457149e-14"	19.9727847023	58.3652435964	"4.45304212457149e-14"
"ADK"	0.8729532546	1189	0.5135533872	0.1314473217	9.0082400135	0.2633241645	12.9417763259	"6.0860134669944e-36"	69.8635366962	167.4895744703	"6.0860134669944e-36"
"ADK"	-0.0288570398	1189	0.313702788	0.1314473217	5.0822245037	0.0984235378	-0.6997623176	0.4842122775	-8.2857874196	0.4896673011	0.4842122775
"GADD45G"	0.1134852703	1189	0.545663615	0.1314473217	6.921283282	0.2972480167	1.5835372069	0.1135643155	-7.2776326377	2.5075900856	0.1135643155
"TYROBP"	2.6108564883	1189	0.7883848752	0.1314473217	9.2815157374	0.6202136173	25.2209017516	"7.95140735614786e-113"	246.4390070114	636.0938851661	"7.95140735614786e-113"
"LIG3"	0.8680840335	1189	0.3596751284	0.1314473217	7.6799157383	0.12930034	18.3658144974	"1.55830200616722e-66"	140.0416627187	337.3031421547	"1.55830200616722e-66"
"SLC34A2"	-1.1998483148	1189	0.5126346629	0.1314473217	6.7405467473	0.2623838155	-17.8199336533	"3.69793042034292e-63"	132.2904946843	317.5500354083	"3.69793042034292e-63"
"NDUFAF1"	0.0084726481	1189	0.5247751573	0.1314473217	8.2634818505	0.2749459536	0.1229260026	0.9021864154	-8.5231238271	0.0151108021	0.9021864154
"CDC45L"	-0.5357056157	1189	0.4769575139	0.1314473217	7.2526972094	0.2271691775	-8.5506622989	"3.70177795484489e-17"	26.9647870405	73.1138257496	"3.70177795484489e-17"
"RFC3"	-0.6777270817	1189	0.6371243172	0.1314473217	7.3627895672	0.4051472229	-8.1002172243	"1.34619345922879e-15"	23.4192944347	65.6135190814	"1.34619345922879e-15"
"RFC3"	-0.0211123766	1189	0.5375247556	0.1314473217	5.9766273332	0.288454869	-0.2990518177	0.7649526346	-8.4859478837	0.0894319897	0.7649526346
"BCL9"	0.054876942	1189	0.2895057502	0.1314473217	8.4913026892	0.0838653768	1.4416067584	0.1496759794	-7.4919982768	2.0782300459	0.1496759794
"HSD11B2"	-0.2942416887	1189	0.5275153658	0.1314473217	6.7361656348	0.2778220015	-4.2468717404	"2.33636904845159e-05"	0.4238016413	18.0359195796	"2.33636904845159e-05"
"FOXO3"	0.8554522118	1189	0.5794790779	0.1314473217	10.0277256962	0.3351969676	11.2407158997	"6.18148524772757e-28"	51.5434633067	126.353693937	"6.18148524772757e-28"
"204132_s_at"	0.110902559	1189	0.672274535	0.1314473217	7.776742423	0.4510540007	1.2562485002	0.2092720204	-7.7417642164	1.5781602944	0.2092720204
"RRP9"	0.3615685818	1189	0.3147325411	0.1314473217	7.4767394848	0.0990689996	8.7391673444	"7.83000417753688e-18"	28.4989137815	76.373045874	"7.83000417753688e-18"
"PDE2A"	-0.7802881695	1189	0.5164031842	0.1314473217	7.8278561618	0.2662517505	-11.5042164677	"4.05626021270336e-29"	54.2479102428	132.3469965352	"4.05626021270336e-29"
"FILIP1L"	0.0641358756	1189	0.6931581898	0.1314473217	7.9295084284	0.4794955759	0.7046232745	0.4811823443	-8.2823739435	0.496493959	0.4811823443
"COL7A1"	0.6553812552	1189	0.4543224413	0.1314473217	7.7578592184	0.2061440335	10.9813792293	"8.59191653420552e-27"	48.9313130559	120.5906897786	"8.59191653420552e-27"
"GPR137B"	0.8983567326	1189	0.8591969787	0.1314473217	7.6841828795	0.7365810168	7.96318535	"3.88479602383427e-15"	22.3747438754	63.4123209178	"3.88479602383427e-15"
"MZF1"	-0.5990508368	1189	0.3324905736	0.1314473217	7.7069361726	0.110532723	-13.7077603516	"8.03856619432922e-40"	78.7497529625	187.9026938572	"8.03856619432922e-40"
"MZF1"	0.162087651	1189	0.4622232399	0.1314473217	8.3019588071	0.2133667727	2.6695299208	0.00769896	-4.9764766882	7.1263899982	0.00769896
"TPST1"	-0.5017924291	1189	0.4037341842	0.1314473217	7.1983791306	0.1628485593	-9.4597661957	"1.58442681573097e-20"	34.63218206	89.4871764777	"1.58442681573097e-20"
"TUBB2A"	1.1423897712	1189	0.7225031912	0.1314473217	9.5607371651	0.5209308631	12.041276252	"1.35165413124057e-31"	59.9141090971	144.9923337773	"1.35165413124057e-31"
"ENOSF1"	0.925971817	1189	0.4948794609	0.1314473217	8.8492971718	0.2445414023	14.2452418855	"1.22457078881428e-42"	85.2064658705	202.9269163756	"1.22457078881428e-42"
"ENOSF1"	0.3491430984	1189	0.5785916617	0.1314473217	8.6352170901	0.3341719312	4.5948013068	"4.79203341143145e-06"	1.9377757957	21.1121990492	"4.79203341143145e-06"
"PIGQ"	0.9612426162	1189	0.3637520938	0.1314473217	7.311054035	0.13224211	20.1092739351	"1.12487721635389e-77"	165.6359338545	404.3828981949	"1.12487721635389e-77"
"FRG1"	-0.2870158675	1189	0.4390759658	0.1314473217	7.9864981183	0.1925580379	-4.975919431	"7.44686029478226e-07"	3.7279413424	24.7597741837	"7.44686029478226e-07"
"RAD51AP1"	0.1769671415	1189	0.7960912892	0.1314473217	5.7946982576	0.6323927084	1.6929630033	0.0907237923	-7.0986873821	2.8661237307	0.0907237923
"TFDP1"	0.9764438983	1189	0.5614714452	0.1314473217	7.2067027117	0.3147042164	13.2417161354	"1.92653565320081e-37"	73.2979997658	175.3430462094	"1.92653565320081e-37"
"204148_s_at"	0.0349307335	1189	0.6839972573	0.1314473217	7.7055327233	0.4669121331	0.3889003945	0.6974192827	-8.45503112	0.1512435168	0.6974192827
"GSTM4"	-0.1162045186	1189	0.507418089	0.1314473217	6.0849501741	0.2570763788	-1.7435732108	0.0814913296	-7.0119008146	3.0400475414	0.0814913296
"STAB1"	1.0645922726	1189	0.503748558	0.1314473217	8.4734578259	0.2533754551	16.0897500345	"7.31598912560023e-53"	108.6553532755	258.880056172	"7.31598912560023e-53"
"AKR1C1"	-0.248201523	1189	0.8788575798	0.1314473217	9.3765764613	0.7706639552	-2.1508997898	0.0316846247	-6.2209215042	4.6263699058	0.0316846247
"MFNG"	0.1857474859	1189	0.2629396603	0.1314473217	6.7597400353	0.069226969	5.3707327745	"9.42132248942262e-08"	5.7264240475	28.8447705349	"9.42132248942262e-08"
"MFNG"	-0.5688569065	1189	0.4001191536	0.1314473217	7.6095467848	0.1599501105	-10.8207913133	"4.27712626982193e-26"	47.3387601014	117.0895246455	"4.27712626982193e-26"
"CDO1"	-1.1414538414	1189	0.5383693754	0.1314473217	6.1452837427	0.2893612434	-16.1430812094	"3.60252135589935e-53"	109.3613531843	260.5990709319	"3.60252135589935e-53"
"QSK"	0.3103094557	1189	0.3831137406	0.1314473217	8.0546755193	0.1466653131	6.1642403096	"9.67570998829648e-10"	10.1801658081	37.9978585947	"9.67570998829648e-10"
"QSK"	0.3160385855	1189	0.6018950298	0.1314473217	6.6213134929	0.3616101948	3.9982324062	"6.77391805539108e-05"	-0.5872621891	15.9858623739	"6.77391805539108e-05"
"QSK"	-0.0433520917	1189	0.6212970243	0.1314473217	7.2567661826	0.3852812634	-0.531336157	0.5952848408	-8.3894758014	0.2823181118	0.5952848408
"TCIRG1"	1.364382029	1189	0.5965999908	0.1314473217	8.6019710526	0.3552805079	17.4140007336	"1.09648318832129e-60"	126.6145135557	303.2474215507	"1.09648318832129e-60"
